tenant,pre-pr-issue-id,vendor_type,status,created_on,updated_on,update_query
th403,13923,PRIMARY,CREATED,2025-06-07 07:28:04.426000,2025-08-12 05:05:40.563000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 13923 AND vendor_type = 'PRIMARY';
th403,14050,SECONDARY,CREATED,2025-06-09 18:36:23.109000,2025-06-09 18:36:23.109000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 14050 AND vendor_type = 'SECONDARY';
th403,14112,PRIMARY,CREATED,2025-06-11 06:53:31.238000,2025-08-12 05:05:40.645000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 14112 AND vendor_type = 'PRIMARY';
th403,14335,PRIMARY,CREATED,2025-06-13 13:37:00.868000,2025-08-12 05:05:40.649000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 14335 AND vendor_type = 'PRIMARY';
th403,14347,SECONDARY,CREATED,2025-06-14 10:45:34.674000,2025-07-24 10:06:54,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 14347 AND vendor_type = 'SECONDARY';
th403,14444,PRIMARY,CREATED,2025-06-17 13:22:06.673000,2025-08-12 05:05:40.651000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 14444 AND vendor_type = 'PRIMARY';
th403,14445,PRIMARY,CREATED,2025-06-17 13:23:17.550000,2025-08-12 05:05:40.651000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 14445 AND vendor_type = 'PRIMARY';
th403,14458,PRIMARY,CREATED,2025-06-18 13:13:27.258000,2025-08-12 05:05:40.653000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 14458 AND vendor_type = 'PRIMARY';
th403,14460,PRIMARY,CREATED,2025-06-18 13:23:12.360000,2025-08-12 05:05:40.654000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 14460 AND vendor_type = 'PRIMARY';
th403,14461,PRIMARY,CREATED,2025-06-18 13:24:12.214000,2025-08-12 05:05:40.654000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 14461 AND vendor_type = 'PRIMARY';
th403,14462,PRIMARY,CREATED,2025-06-18 13:24:35.257000,2025-08-12 05:05:40.655000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 14462 AND vendor_type = 'PRIMARY';
th403,14525,PRIMARY,CREATED,2025-06-21 13:27:42.502000,2025-08-12 05:05:40.658000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 14525 AND vendor_type = 'PRIMARY';
th403,14602,PRIMARY,CREATED,2025-06-25 13:08:57.163000,2025-08-12 05:05:40.664000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 14602 AND vendor_type = 'PRIMARY';
th403,14603,PRIMARY,CREATED,2025-06-25 13:09:11.390000,2025-08-12 05:05:40.664000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 14603 AND vendor_type = 'PRIMARY';
th403,14604,PRIMARY,CREATED,2025-06-25 13:09:23.731000,2025-08-12 05:05:40.665000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 14604 AND vendor_type = 'PRIMARY';
th403,14605,PRIMARY,CREATED,2025-06-25 13:09:39.076000,2025-08-12 05:05:40.666000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 14605 AND vendor_type = 'PRIMARY';
th403,14699,PRIMARY,CREATED,2025-06-30 04:17:05.847000,2025-08-12 05:05:40.672000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 14699 AND vendor_type = 'PRIMARY';
th403,14735,PRIMARY,CREATED,2025-06-30 13:14:58.770000,2025-08-12 05:05:40.673000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 14735 AND vendor_type = 'PRIMARY';
th403,15094,PRIMARY,CREATED,2025-07-03 11:56:34.115000,2025-08-12 05:05:40.723000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15094 AND vendor_type = 'PRIMARY';
th403,15110,PRIMARY,CREATED,2025-07-04 05:51:48.945000,2025-08-12 05:05:40.740000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15110 AND vendor_type = 'PRIMARY';
th403,15141,PRIMARY,CREATED,2025-07-04 08:31:10.914000,2025-08-12 05:05:40.759000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15141 AND vendor_type = 'PRIMARY';
th403,15171,PRIMARY,CREATED,2025-07-05 05:45:56.112000,2025-08-12 05:05:40.771000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15171 AND vendor_type = 'PRIMARY';
th403,15399,PRIMARY,CREATED,2025-07-09 06:08:58.040000,2025-08-12 05:05:40.902000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15399 AND vendor_type = 'PRIMARY';
th403,15400,PRIMARY,CREATED,2025-07-09 06:09:14.932000,2025-08-12 05:05:40.903000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15400 AND vendor_type = 'PRIMARY';
th403,15404,PRIMARY,CREATED,2025-07-09 06:46:32.066000,2025-08-12 05:05:40.903000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15404 AND vendor_type = 'PRIMARY';
th403,15405,PRIMARY,CREATED,2025-07-09 07:11:33.266000,2025-08-12 05:05:40.904000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15405 AND vendor_type = 'PRIMARY';
th403,15406,PRIMARY,CREATED,2025-07-09 07:12:05.955000,2025-08-12 05:05:40.905000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15406 AND vendor_type = 'PRIMARY';
th403,15437,PRIMARY,CREATED,2025-07-09 12:52:07.818000,2025-08-12 05:05:40.905000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15437 AND vendor_type = 'PRIMARY';
th403,15438,PRIMARY,CREATED,2025-07-09 12:52:18.639000,2025-08-12 05:05:40.906000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15438 AND vendor_type = 'PRIMARY';
th403,15454,PRIMARY,CREATED,2025-07-10 13:01:57.775000,2025-08-12 05:05:40.920000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15454 AND vendor_type = 'PRIMARY';
th403,15455,PRIMARY,CREATED,2025-07-10 13:02:15.215000,2025-08-12 05:05:40.920000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15455 AND vendor_type = 'PRIMARY';
th403,15457,PRIMARY,CREATED,2025-07-10 13:02:27.766000,2025-08-12 05:05:40.921000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15457 AND vendor_type = 'PRIMARY';
th403,15458,PRIMARY,CREATED,2025-07-10 13:02:41.124000,2025-08-12 05:05:40.922000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15458 AND vendor_type = 'PRIMARY';
th403,15459,PRIMARY,CREATED,2025-07-10 13:03:48.716000,2025-08-12 05:05:40.922000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15459 AND vendor_type = 'PRIMARY';
th403,15478,PRIMARY,CREATED,2025-07-11 11:13:17.321000,2025-08-12 05:05:40.933000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15478 AND vendor_type = 'PRIMARY';
th403,15653,PRIMARY,CREATED,2025-07-15 07:04:44.722000,2025-08-12 05:05:40.975000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15653 AND vendor_type = 'PRIMARY';
th403,15654,PRIMARY,CREATED,2025-07-15 07:05:40.822000,2025-08-12 05:05:40.976000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15654 AND vendor_type = 'PRIMARY';
th403,15655,PRIMARY,CREATED,2025-07-15 07:06:23.456000,2025-08-12 05:05:40.977000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15655 AND vendor_type = 'PRIMARY';
th403,15658,PRIMARY,CREATED,2025-07-15 07:07:34.213000,2025-08-12 05:05:40.977000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15658 AND vendor_type = 'PRIMARY';
th403,15659,PRIMARY,CREATED,2025-07-15 07:08:30.661000,2025-08-12 05:05:40.978000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15659 AND vendor_type = 'PRIMARY';
th403,15664,PRIMARY,CREATED,2025-07-15 11:48:11.238000,2025-08-12 05:05:40.979000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15664 AND vendor_type = 'PRIMARY';
th403,15669,PRIMARY,CREATED,2025-07-16 05:25:34.406000,2025-08-12 05:05:40.979000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15669 AND vendor_type = 'PRIMARY';
th403,15673,PRIMARY,CREATED,2025-07-16 07:32:37.471000,2025-08-12 05:05:40.981000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15673 AND vendor_type = 'PRIMARY';
th403,15676,PRIMARY,CREATED,2025-07-16 10:09:36.437000,2025-08-12 05:05:40.982000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15676 AND vendor_type = 'PRIMARY';
th403,15677,PRIMARY,CREATED,2025-07-16 10:09:48.853000,2025-08-12 05:05:40.983000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15677 AND vendor_type = 'PRIMARY';
th403,15678,PRIMARY,CREATED,2025-07-16 10:10:23.798000,2025-08-12 05:05:40.984000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15678 AND vendor_type = 'PRIMARY';
th403,15679,PRIMARY,CREATED,2025-07-16 10:10:44.224000,2025-08-12 05:05:40.985000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15679 AND vendor_type = 'PRIMARY';
th403,15680,PRIMARY,CREATED,2025-07-16 10:14:02.297000,2025-08-12 05:05:40.986000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15680 AND vendor_type = 'PRIMARY';
th403,15681,PRIMARY,CREATED,2025-07-16 10:14:18.812000,2025-08-12 05:05:40.986000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15681 AND vendor_type = 'PRIMARY';
th403,15682,PRIMARY,CREATED,2025-07-16 10:17:31.260000,2025-08-12 05:05:40.987000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15682 AND vendor_type = 'PRIMARY';
th403,15692,PRIMARY,CREATED,2025-07-16 11:56:24.393000,2025-08-12 05:05:40.988000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15692 AND vendor_type = 'PRIMARY';
th403,15693,PRIMARY,CREATED,2025-07-16 11:56:39.432000,2025-08-12 05:05:40.988000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15693 AND vendor_type = 'PRIMARY';
th403,15699,PRIMARY,CREATED,2025-07-16 12:25:06.191000,2025-08-12 05:05:40.989000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15699 AND vendor_type = 'PRIMARY';
th403,15706,PRIMARY,CREATED,2025-07-17 06:36:31.040000,2025-08-12 05:05:40.990000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15706 AND vendor_type = 'PRIMARY';
th403,15707,PRIMARY,CREATED,2025-07-17 06:38:52.164000,2025-08-12 05:05:40.990000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15707 AND vendor_type = 'PRIMARY';
th403,15708,PRIMARY,CREATED,2025-07-17 06:40:00.720000,2025-08-12 05:05:40.992000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15708 AND vendor_type = 'PRIMARY';
th403,15709,PRIMARY,CREATED,2025-07-17 06:40:48.297000,2025-08-12 05:05:40.993000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15709 AND vendor_type = 'PRIMARY';
th403,15710,PRIMARY,CREATED,2025-07-17 06:41:17.587000,2025-08-12 05:05:40.993000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15710 AND vendor_type = 'PRIMARY';
th403,15712,PRIMARY,CREATED,2025-07-17 07:16:22.686000,2025-08-12 05:05:40.994000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15712 AND vendor_type = 'PRIMARY';
th403,15713,PRIMARY,CREATED,2025-07-17 09:59:47.165000,2025-08-12 05:05:40.995000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15713 AND vendor_type = 'PRIMARY';
th403,15715,PRIMARY,CREATED,2025-07-17 10:01:27.766000,2025-08-12 05:05:40.995000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15715 AND vendor_type = 'PRIMARY';
th403,15716,PRIMARY,CREATED,2025-07-17 10:09:03.140000,2025-08-12 05:05:40.996000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15716 AND vendor_type = 'PRIMARY';
th403,15723,PRIMARY,CREATED,2025-07-17 12:21:42.953000,2025-08-12 05:05:40.997000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15723 AND vendor_type = 'PRIMARY';
th403,15725,PRIMARY,CREATED,2025-07-17 12:48:37.859000,2025-08-12 05:05:40.998000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15725 AND vendor_type = 'PRIMARY';
th403,15726,PRIMARY,CREATED,2025-07-18 06:26:06.606000,2025-08-12 05:05:40.998000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15726 AND vendor_type = 'PRIMARY';
th403,15727,PRIMARY,CREATED,2025-07-18 09:46:41.131000,2025-08-12 05:05:40.999000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15727 AND vendor_type = 'PRIMARY';
th403,15734,PRIMARY,CREATED,2025-07-18 12:38:38.748000,2025-08-12 05:05:41.001000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15734 AND vendor_type = 'PRIMARY';
th403,15753,PRIMARY,CREATED,2025-07-19 12:41:42.075000,2025-08-12 05:05:41.007000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15753 AND vendor_type = 'PRIMARY';
th403,15754,PRIMARY,CREATED,2025-07-19 12:43:58.514000,2025-08-12 05:05:41.008000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15754 AND vendor_type = 'PRIMARY';
th403,15773,PRIMARY,CREATED,2025-07-22 06:13:56.956000,2025-08-12 05:05:41.010000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15773 AND vendor_type = 'PRIMARY';
th403,15775,PRIMARY,CREATED,2025-07-22 09:47:41.688000,2025-08-12 05:05:41.012000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15775 AND vendor_type = 'PRIMARY';
th403,15776,PRIMARY,CREATED,2025-07-22 09:48:46.641000,2025-08-12 05:05:41.012000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15776 AND vendor_type = 'PRIMARY';
th403,15779,PRIMARY,CREATED,2025-07-22 12:47:07.671000,2025-08-12 05:05:41.014000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15779 AND vendor_type = 'PRIMARY';
th403,15780,PRIMARY,CREATED,2025-07-22 12:47:19.553000,2025-08-12 05:05:41.015000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15780 AND vendor_type = 'PRIMARY';
th403,15781,PRIMARY,CREATED,2025-07-22 12:47:49.913000,2025-08-12 05:05:41.016000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15781 AND vendor_type = 'PRIMARY';
th403,15782,PRIMARY,CREATED,2025-07-22 12:48:28.920000,2025-08-12 05:05:41.016000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15782 AND vendor_type = 'PRIMARY';
th403,15783,PRIMARY,CREATED,2025-07-22 12:48:41.126000,2025-08-12 05:05:41.017000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15783 AND vendor_type = 'PRIMARY';
th403,15784,PRIMARY,CREATED,2025-07-22 13:05:06.667000,2025-08-12 05:05:41.018000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15784 AND vendor_type = 'PRIMARY';
th403,15843,PRIMARY,CREATED,2025-07-25 07:26:42.179000,2025-08-12 05:05:41.026000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15843 AND vendor_type = 'PRIMARY';
th403,15909,PRIMARY,CREATED,2025-07-28 07:22:48.884000,2025-08-12 05:05:41.030000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15909 AND vendor_type = 'PRIMARY';
th403,15913,PRIMARY,CREATED,2025-07-28 11:32:49.093000,2025-08-12 05:05:41.031000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15913 AND vendor_type = 'PRIMARY';
th403,15917,PRIMARY,CREATED,2025-07-28 12:48:51.985000,2025-08-12 05:05:41.032000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15917 AND vendor_type = 'PRIMARY';
th403,15918,PRIMARY,CREATED,2025-07-28 12:58:25.618000,2025-08-12 05:05:41.033000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15918 AND vendor_type = 'PRIMARY';
th403,15929,PRIMARY,CREATED,2025-07-29 08:39:06.683000,2025-08-12 05:05:41.041000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15929 AND vendor_type = 'PRIMARY';
th403,15930,PRIMARY,CREATED,2025-07-29 08:39:19.474000,2025-08-12 05:05:41.042000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15930 AND vendor_type = 'PRIMARY';
th403,15960,PRIMARY,CREATED,2025-07-31 07:07:52.148000,2025-08-12 05:05:41.047000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15960 AND vendor_type = 'PRIMARY';
th403,15968,PRIMARY,CREATED,2025-07-31 11:51:14.101000,2025-08-12 05:05:41.048000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15968 AND vendor_type = 'PRIMARY';
th403,15974,PRIMARY,CREATED,2025-08-01 06:09:49.610000,2025-08-12 05:05:41.049000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15974 AND vendor_type = 'PRIMARY';
th403,15976,PRIMARY,CREATED,2025-08-01 06:48:19.051000,2025-08-12 05:05:41.050000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15976 AND vendor_type = 'PRIMARY';
th403,15977,PRIMARY,CREATED,2025-08-01 06:57:23.616000,2025-08-12 05:05:41.051000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15977 AND vendor_type = 'PRIMARY';
th403,15978,PRIMARY,CREATED,2025-08-01 06:58:46.694000,2025-08-12 05:05:41.051000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15978 AND vendor_type = 'PRIMARY';
th403,15990,PRIMARY,CREATED,2025-08-01 13:04:07.078000,2025-08-12 05:05:41.060000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15990 AND vendor_type = 'PRIMARY';
th403,15991,PRIMARY,CREATED,2025-08-01 13:04:17.876000,2025-08-12 05:05:41.061000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15991 AND vendor_type = 'PRIMARY';
th403,15994,PRIMARY,CREATED,2025-08-01 13:05:16.428000,2025-08-12 05:05:41.064000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15994 AND vendor_type = 'PRIMARY';
th403,15995,PRIMARY,CREATED,2025-08-01 13:05:33,2025-08-12 05:05:41.064000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15995 AND vendor_type = 'PRIMARY';
th403,15996,PRIMARY,CREATED,2025-08-01 13:06:07.791000,2025-08-12 05:05:41.065000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 15996 AND vendor_type = 'PRIMARY';
th403,16271,PRIMARY,CREATED,2025-08-04 05:22:23.820000,2025-08-12 05:05:41.073000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 16271 AND vendor_type = 'PRIMARY';
th403,16272,PRIMARY,CREATED,2025-08-04 05:22:48.955000,2025-08-12 05:05:41.073000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 16272 AND vendor_type = 'PRIMARY';
th403,16273,PRIMARY,CREATED,2025-08-04 05:23:01.954000,2025-08-12 05:05:41.074000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 16273 AND vendor_type = 'PRIMARY';
th403,16274,PRIMARY,CREATED,2025-08-04 05:23:59.726000,2025-08-12 05:05:41.075000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 16274 AND vendor_type = 'PRIMARY';
th403,16275,PRIMARY,CREATED,2025-08-04 05:24:13.254000,2025-08-12 05:05:41.076000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 16275 AND vendor_type = 'PRIMARY';
th403,16278,PRIMARY,CREATED,2025-08-04 05:36:28.780000,2025-08-12 05:05:41.079000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 16278 AND vendor_type = 'PRIMARY';
th403,16282,PRIMARY,CREATED,2025-08-04 06:05:41.317000,2025-08-12 05:05:41.081000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 16282 AND vendor_type = 'PRIMARY';
th403,16283,PRIMARY,CREATED,2025-08-04 06:13:02.832000,2025-08-12 05:05:41.082000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 16283 AND vendor_type = 'PRIMARY';
th403,16285,PRIMARY,CREATED,2025-08-04 08:14:57.197000,2025-08-12 05:05:41.084000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 16285 AND vendor_type = 'PRIMARY';
th403,16286,PRIMARY,CREATED,2025-08-04 08:15:16.394000,2025-08-12 05:05:41.084000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 16286 AND vendor_type = 'PRIMARY';
th403,16287,PRIMARY,CREATED,2025-08-04 08:16:18.040000,2025-08-12 05:05:41.085000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 16287 AND vendor_type = 'PRIMARY';
th403,16288,PRIMARY,CREATED,2025-08-04 08:16:38.941000,2025-08-12 05:05:41.086000,UPDATE th403.pre_purchase_issue_order SET vendor_type = 'REGULAR' WHERE id = 16288 AND vendor_type = 'PRIMARY';
