tenant,id,status,invoice_id,invoice_no,partner_detail_id,child_tenant_partner_detail_id,tenantCode,invoice_sequence_type,error_reason
th214,859543,READY_FOR_RACKING,,,186028,1752,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859544,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859545,READY_FOR_RACKING,,,186028,190310,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859546,READY_FOR_RACKING,,,186028,1752,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859547,READY_FOR_RACKING,,,186028,190310,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859548,READY_FOR_RACKING,,,186028,1752,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859549,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859550,READY_FOR_RACKING,,,186028,190310,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859551,READY_FOR_RACKING,,,186028,1752,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859552,READY_FOR_RACKING,,,186028,190310,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859553,READY_FOR_RACKING,,,186028,1752,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859555,READY_FOR_RACKING,,,186028,190310,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859556,READY_FOR_RACKING,,,186028,1752,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859557,READY_FOR_RACKING,,,186028,190310,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859558,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859560,READY_FOR_RACKING,,,186028,190310,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859561,READY_FOR_RACKING,,,186028,190310,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859562,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859563,READY_FOR_RACKING,,,186028,1752,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859564,READY_FOR_RACKING,,,186028,190310,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859565,READY_FOR_RACKING,,,186028,1752,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859566,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859567,READY_FOR_RACKING,,,186028,190310,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859568,READY_FOR_RACKING,,,186028,1752,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859569,READY_FOR_RACKING,,,186028,190310,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859570,READY_FOR_RACKING,,,186028,1752,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859571,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859572,READY_FOR_RACKING,,,186028,190310,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859573,READY_FOR_RACKING,,,186028,1752,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859574,READY_FOR_RACKING,,,186028,190310,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859575,READY_FOR_RACKING,,,186028,190310,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859576,READY_FOR_RACKING,,,186028,1752,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859577,READY_FOR_RACKING,,,186028,190310,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859578,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859579,READY_FOR_RACKING,,,186028,190310,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859580,READY_FOR_RACKING,,,186028,187497,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859581,READY_FOR_RACKING,,,186028,190310,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859582,READY_FOR_RACKING,,,186028,187497,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859583,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859584,READY_FOR_RACKING,,,186028,187497,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859585,READY_FOR_RACKING,,,186028,190310,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859586,READY_FOR_RACKING,,,186028,187497,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859587,READY_FOR_RACKING,,,186028,190310,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859588,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859589,READY_FOR_RACKING,,,186028,190310,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859590,READY_FOR_RACKING,,,186028,187387,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859591,READY_FOR_RACKING,,,186028,187387,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859592,READY_FOR_RACKING,,,186028,190310,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859593,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859596,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859597,READY_FOR_RACKING,,,186028,187548,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859599,READY_FOR_RACKING,,,186028,187548,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859603,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859604,READY_FOR_RACKING,,,186028,187549,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859605,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859606,READY_FOR_RACKING,,,186028,187549,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859607,READY_FOR_RACKING,,,186028,187248,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859608,READY_FOR_RACKING,,,186028,187549,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859609,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859610,READY_FOR_RACKING,,,186028,187547,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859611,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859612,READY_FOR_RACKING,,,186028,187319,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859613,READY_FOR_RACKING,,,186028,187547,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859614,READY_FOR_RACKING,,,186028,187547,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859615,READY_FOR_RACKING,,,186028,187547,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859616,READY_FOR_RACKING,,,186028,187319,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859617,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859618,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859619,READY_FOR_RACKING,,,186028,30186,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859620,READY_FOR_RACKING,,,186028,187319,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859621,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859622,READY_FOR_RACKING,,,186028,187319,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859623,READY_FOR_RACKING,,,186028,30186,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859624,READY_FOR_RACKING,,,186028,187319,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859625,READY_FOR_RACKING,,,186028,30186,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859626,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859627,READY_FOR_RACKING,,,186028,187319,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859628,READY_FOR_RACKING,,,186028,30186,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859629,READY_FOR_RACKING,,,186028,187319,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859630,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859631,READY_FOR_RACKING,,,186028,30186,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859632,READY_FOR_RACKING,,,186028,187319,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859633,READY_FOR_RACKING,,,186028,30186,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859634,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859637,READY_FOR_RACKING,,,186028,187319,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859638,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859639,READY_FOR_RACKING,,,186028,30186,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859640,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859641,READY_FOR_RACKING,,,186028,30186,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859642,READY_FOR_RACKING,,,186028,187646,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859643,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859645,READY_FOR_RACKING,,,186028,187646,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859647,READY_FOR_RACKING,,,186028,187646,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859648,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859649,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859650,READY_FOR_RACKING,,,186028,187646,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859651,READY_FOR_RACKING,,,186028,187646,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859652,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859653,READY_FOR_RACKING,,,186028,30186,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859654,READY_FOR_RACKING,,,186028,187646,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859655,READY_FOR_RACKING,,,186028,30186,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859656,READY_FOR_RACKING,,,186028,187646,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859657,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859658,READY_FOR_RACKING,,,186028,30186,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859659,READY_FOR_RACKING,,,186028,187646,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859660,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859661,READY_FOR_RACKING,,,186028,187646,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859662,READY_FOR_RACKING,,,186028,30186,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859663,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859664,READY_FOR_RACKING,,,186028,187646,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859665,READY_FOR_RACKING,,,186028,187231,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859666,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859668,READY_FOR_RACKING,,,186028,187646,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859669,READY_FOR_RACKING,,,186028,187646,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859670,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859671,READY_FOR_RACKING,,,186028,187231,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859672,READY_FOR_RACKING,,,186028,187646,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859673,READY_FOR_RACKING,,,186028,187646,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859674,READY_FOR_RACKING,,,186028,187231,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859675,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859676,READY_FOR_RACKING,,,186028,187231,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859677,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859678,READY_FOR_RACKING,,,186028,187646,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859679,READY_FOR_RACKING,,,186028,187646,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859680,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859681,READY_FOR_RACKING,,,186028,187646,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859682,READY_FOR_RACKING,,,186028,187646,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859683,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859684,READY_FOR_RACKING,,,186028,190377,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859685,READY_FOR_RACKING,,,186028,187646,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859686,READY_FOR_RACKING,,,186028,187646,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859687,READY_FOR_RACKING,,,186028,190980,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859688,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859689,READY_FOR_RACKING,,,186028,187646,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859690,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859691,READY_FOR_RACKING,,,186028,187527,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859692,READY_FOR_RACKING,,,186028,187646,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859693,READY_FOR_RACKING,,,186028,187527,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859694,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859695,READY_FOR_RACKING,,,186028,187646,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859696,READY_FOR_RACKING,,,186028,187527,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859697,READY_FOR_RACKING,,,186028,187646,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859698,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859699,READY_FOR_RACKING,,,186028,187646,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859700,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859701,READY_FOR_RACKING,,,186028,187646,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859702,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859703,READY_FOR_RACKING,,,186028,208924,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859704,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859705,READY_FOR_RACKING,,,186028,187265,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859706,READY_FOR_RACKING,,,186028,2368,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859707,READY_FOR_RACKING,,,186028,187341,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859708,READY_FOR_RACKING,,,186028,187288,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859709,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859710,READY_FOR_RACKING,,,186028,187341,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859711,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859712,READY_FOR_RACKING,,,186028,190362,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859713,READY_FOR_RACKING,,,186028,187341,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859714,READY_FOR_RACKING,,,186028,190362,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859715,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859716,READY_FOR_RACKING,,,186028,187341,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859717,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859719,READY_FOR_RACKING,,,186028,187341,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859720,READY_FOR_RACKING,,,186028,122627,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859721,READY_FOR_RACKING,,,186028,32474,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859722,READY_FOR_RACKING,,,186028,187341,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859724,READY_FOR_RACKING,,,186028,187341,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859725,READY_FOR_RACKING,,,186028,187714,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859726,READY_FOR_RACKING,,,186028,187341,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859727,READY_FOR_RACKING,,,186028,187714,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859728,READY_FOR_RACKING,,,186028,190749,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859729,READY_FOR_RACKING,,,186028,187714,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859730,READY_FOR_RACKING,,,186028,187714,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859731,READY_FOR_RACKING,,,186028,187341,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859732,READY_FOR_RACKING,,,186028,190749,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859733,READY_FOR_RACKING,,,186028,187714,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859734,READY_FOR_RACKING,,,186028,187714,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859735,READY_FOR_RACKING,,,186028,187341,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859736,READY_FOR_RACKING,,,186028,187553,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859737,READY_FOR_RACKING,,,186028,187341,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859738,READY_FOR_RACKING,,,186028,187341,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859739,READY_FOR_RACKING,,,186028,91568,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859740,READY_FOR_RACKING,,,186028,187545,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859742,READY_FOR_RACKING,,,186028,187341,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859743,READY_FOR_RACKING,,,186028,190722,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859744,READY_FOR_RACKING,,,186028,187276,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859745,READY_FOR_RACKING,,,186028,187341,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859746,READY_FOR_RACKING,,,186028,190722,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859747,READY_FOR_RACKING,,,186028,187276,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859748,READY_FOR_RACKING,,,186028,187341,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859750,READY_FOR_RACKING,,,186028,187341,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859751,READY_FOR_RACKING,,,186028,190408,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859752,READY_FOR_RACKING,,,186028,32490,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859753,READY_FOR_RACKING,,,186028,187341,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859754,READY_FOR_RACKING,,,186028,32490,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859755,READY_FOR_RACKING,,,186028,187341,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859756,READY_FOR_RACKING,,,186028,2105,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859757,READY_FOR_RACKING,,,186028,187341,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859758,READY_FOR_RACKING,,,186028,32490,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859759,READY_FOR_RACKING,,,186028,32490,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859760,READY_FOR_RACKING,,,186028,6027,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859761,READY_FOR_RACKING,,,186028,32490,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859762,READY_FOR_RACKING,,,186028,187341,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859763,READY_FOR_RACKING,,,186028,6027,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859764,READY_FOR_RACKING,,,186028,32490,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859765,READY_FOR_RACKING,,,186028,187341,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859766,READY_FOR_RACKING,,,186028,32490,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859767,READY_FOR_RACKING,,,186028,32490,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859768,READY_FOR_RACKING,,,186028,32490,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859769,READY_FOR_RACKING,,,186028,190766,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859770,READY_FOR_RACKING,,,186028,187341,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859771,READY_FOR_RACKING,,,186028,32490,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859772,READY_FOR_RACKING,,,186028,190766,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859773,READY_FOR_RACKING,,,186028,187341,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859774,READY_FOR_RACKING,,,186028,32490,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859775,READY_FOR_RACKING,,,186028,32490,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859776,READY_FOR_RACKING,,,186028,190766,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859777,READY_FOR_RACKING,,,186028,32490,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859778,READY_FOR_RACKING,,,186028,190766,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859779,READY_FOR_RACKING,,,186028,32490,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859780,READY_FOR_RACKING,,,186028,187360,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859781,READY_FOR_RACKING,,,186028,32490,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859782,READY_FOR_RACKING,,,186028,187502,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859783,READY_FOR_RACKING,,,186028,32490,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859784,READY_FOR_RACKING,,,186028,187502,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859785,READY_FOR_RACKING,,,186028,32490,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859786,READY_FOR_RACKING,,,186028,187502,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859787,READY_FOR_RACKING,,,186028,187308,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859788,READY_FOR_RACKING,,,186028,32490,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859789,READY_FOR_RACKING,,,186028,187502,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859790,READY_FOR_RACKING,,,186028,187502,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859791,READY_FOR_RACKING,,,186028,187308,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859792,READY_FOR_RACKING,,,186028,32490,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859793,READY_FOR_RACKING,,,186028,32490,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859794,READY_FOR_RACKING,,,186028,187327,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
th214,859795,READY_FOR_RACKING,,,186028,190319,th21,DEBIT_NOTE_NUMBER,No warehouse ID found
